DatGeracaoConjuntoDados;SigAgenteFiscalizador;NumAutoInfracao;DatLavraturaAutoInfracao;NomNaturezaFiscalizacao;DscObjetoFiscalizado;CodObjetoFiscalizado;NomAgenteFiscalizado;NumCPFCNPJAgenteFiscalizado;NumProcessoPunitivo;NumProcessoPunitivoANEEL;DatRecebimentoAutoInfracao;DscTipoPenalidade;VlrPenalidade;DtRecebimentoRecurso;DatDecisaoJuizo;DscDecisaoCompletaJuizo;DscAtoJuizo;VlrMultaAposJuizo;DatDecisaoDiretoria;DscDecisaoCompletaDiretoria;DscAtoDiretoria;VlrMultaAposDiretoria;NumTermoEncerramento;DatLavraturaTE;DscEnquadramentoAI;NumTermoNotificacao;NumProcessoFiscalizacao
01/10/2023;ANEEL;0050/2022-SFG;08/09/2022;1.01.02 - Procedimento da Fase Obras; Vellozia-EOL; EOL.CV.BA.032113-3.01;Centrais Eólicas Vellozia S/A;18560475000106;48500001506201500;4,85E+16;09/09/2022; Multa;24545,6;;;;;;;;;;1207/2022-SFG;14/10/2022; Multa do Grupo IV (REN 846/2019) Art. 12;0038/2022-SFG;4,85E+16
01/10/2023;ANEEL;0051/2021-SFG;31/05/2021;1.02.15 - Demais Obrigações Normativas; Ventos de Santa Joana XIV-EOL; EOL.CV.PI.031368-8.01;Ventos de Santa Joana XIV Energias Renováveis S/A;19023513000146;48500001295202100;;02/06/2021; Multa;43922,41;;;;;;;;;;1101/2021-SFG;30/12/2021; Multa do Grupo III (REN 846/2019) Art. 11;0110/2020-SFG;4,85E+16
01/10/2023;ANEEL;0051/2022-SFG;12/09/2022;1.02.10 - Procedimento Sistemas Isolados; Manicoré - Powertech-UTE; UTE.PE.AM.037729-5.01;Powertech Engenharia Serviços e Locações de Geradores de Energia, Máquinas e Equipamentos S/A;12302292000104;48500007440202200;4,85E+16;14/09/2022; Multa;487609,69;;;;;;;;;;;; Multa do Grupo IV (REN 846/2019) Art. 12;0044/2022-SFG;4,85E+16
01/10/2023;ANEEL;0052/2021-SFG;31/05/2021;1.02.15 - Demais Obrigações Normativas; Ventos de Santo Onofre III-EOL; EOL.CV.PI.031886-8.02;Ventos de Santo Onofre III Energias Renováveis S/A;19023342000155;48500001273202100;;01/06/2021; Multa;49892,9;;;;;;;;;;1102/2021-SFG;30/12/2021; Multa do Grupo III (REN 846/2019) Art. 11;0111/2020-SFG;4,85E+16
01/10/2023;ANEEL;0052/2022-SFG;13/09/2022;1.01.02 - Procedimento da Fase Obras; Manicoré II-UTE; UTE.PE.AM.055254-2.01;Amazonas Energia S/A - AME;2341467000120;48500007439202200;4,85E+16;14/09/2022; Multa;77710,22;;;;;;;;;;1195/2022-SFG;08/10/2022; Multa do Grupo IV (REN 846/2019) Art. 12;0051/2022-SFG;4,85E+16
01/10/2023;ANEEL;0053/2021-SFG;31/05/2021;1.02.15 - Demais Obrigações Normativas; Belo Monte-UHE; UHE.PH.PA.030354-2.01;Norte Energia S/A;12300288000107;48500001275202100;;07/06/2021; Multa;38866,25;;;;;;;;;;1057/2021-SFG;08/07/2021; Multa do Grupo III (REN 846/2019) Art. 11;0112/2020-SFG;4,85E+16
01/10/2023;ANEEL;0053/2022-SFG;26/09/2022;1.01.01 - Procedimento da Fase Pré-Obras; Caldeirão Grande I (Antiga São Basílio)-UFV; UFV.RS.PI.031689-0.02;Central Geradora Solar Danúbio S/A;12960103000182;48500007691202200;4,85E+16;27/09/2022; Multa;44182,08;;;;;;;;;;1212/2022-SFG;01/11/2022; Multa do Grupo III Art. 6º;0067/2022-SFG;4,85E+16
01/10/2023;ANEEL;0054/2021-SFG;31/05/2021;1.02.15 - Demais Obrigações Normativas; Pernambuco III-UTE; UTE.PE.PE.030120-5.01;Termelétrica Pernambuco III S/A;10502676000137;48500001233202100;;01/06/2021; Multa;29062,5;;;;;;;;;;1108/2022-SFG;16/03/2022; Multa do Grupo III (REN 846/2019) Art. 11;0073/2020-SFG;4,85E+16
01/10/2023;ANEEL;0054/2022-SFG;26/09/2022;1.01.01 - Procedimento da Fase Pré-Obras; Caldeirão Grande II (Antiga Santo Anastácio)-UFV; UFV.RS.PI.031690-3.02;Central Geradora Solar Cruzeiro S/A;12960094000120;48500007692202200;4,85E+16;27/09/2022; Multa;44182,08;;;;;;;;;;1214/2022-SFG;01/11/2022; Multa do Grupo III Art. 6º;0068/2022-SFG;4,85E+16
01/10/2023;ANEEL;0055/2021-SFG;14/06/2021;1.02.02 - Procedimento Desempenho UTE Tipo I e II A; Palmeiras de Goiás-UTE; UTE.PE.GO.001946-1.01;Central Energética Palmeiras S/A;13348048000137;48500002510202100;;14/06/2021; Multa;789662,09;24/06/2021;;Decisão anterior mantida;4,8532E+16;789662,09;;;;;1089/2021-SFG;03/12/2021; Multa do Grupo IV (REN 846/2019) Art. 12;0072/2020-SFG;4,85E+16
01/10/2023;ANEEL;0055/2022-SFG;26/09/2022;1.01.01 - Procedimento da Fase Pré-Obras; Caldeirão Grande III (Antiga Santa Veridiana)-UFV; UFV.RS.PI.031685-7.02;Central Geradora Solar Lira S/A;12964095000142;48500007693202200;4,85E+16;27/09/2022; Multa;44182,08;;;;;;;;;;1211/2022-SFG;01/11/2022; Multa do Grupo III Art. 6º;0069/2022-SFG;4,85E+16
01/10/2023;ANEEL;0056/2022-SFG;26/09/2022;1.01.01 - Procedimento da Fase Pré-Obras; Caldeirão Grande IV (Antiga Santo Amaro do Piauí)-UFV; UFV.RS.PI.031691-1.02;Central Geradora Solar Coqueiral S/A;10656568000119;48500007694202200;4,85E+16;27/09/2022; Multa;44182,08;;;;;;;;;;1215/2022-SFG;01/11/2022; Multa do Grupo III Art. 6º;0070/2022-SFG;4,85E+16
01/10/2023;ANEEL;0057/2021-SFG;05/08/2021;1.02.05 - Procedimento Segurança de Barragens; Faxinal II-PCH; PCH.PH.MT.028780-6.01;Centrais Elétricas Salto dos Dardanelos S/A - DARDANELOS;3790841000138;48500003693202100;;16/08/2021; Multa;31015;;;;;;;;;;1058/2021-SFG;15/09/2021; Multa do Grupo IV (REN 846/2019) Art. 12;0018/2021-SFG;4,85E+16
01/10/2023;ANEEL;0057/2022-SFG;26/09/2022;1.01.01 - Procedimento da Fase Pré-Obras; Caldeirão Grande V (Antiga São Felix)-UFV; UFV.RS.PI.031688-1.02;Central Geradora Solar Florenz S/A;12960110000184;48500007695202200;4,85E+16;27/09/2022; Multa;44182,08;;;;;;;;;;1213/2022-SFG;01/11/2022; Multa do Grupo III Art. 6º;0071/2022-SFG;4,85E+16
01/10/2023;ANEEL;0058/2021-SFG;13/08/2021;1.02.15 - Demais Obrigações Normativas; Teiu-EOL; EOL.CV.BA.030731-9.01;Central Eólica Teiu S/A;14570839000170;48500001205202100;;18/08/2021; Multa;23564,98;;;;;;;;;;;; Multa do Grupo III (REN 846/2019) Art. 11;0094/2020-SFG;4,85E+16
01/10/2023;ANEEL;0058/2022-SFG;26/09/2022;1.01.01 - Procedimento da Fase Pré-Obras; Caldeirão Grande VI (Antiga Santa Verônica)-UFV; UFV.RS.PI.031686-5.02;Central Geradora Solar Nótuz S/A;12960127000131;48500007696202200;4,85E+16;27/09/2022; Multa;44182,08;;;;;;;;;;1210/2022-SFG;01/11/2022; Multa do Grupo III Art. 6º;0072/2022-SFG;4,85E+16
01/10/2023;ANEEL;0059/2021-SFG;13/08/2021;1.02.15 - Demais Obrigações Normativas; Angical-EOL; EOL.CV.BA.030732-7.01;Central Eólica Angical S/A;14570783000153;48500001296202100;;18/08/2021; Multa;17122,12;;;;;;;;;;;; Multa do Grupo III (REN 846/2019) Art. 11;0095/2020-SFG;4,85E+16
01/10/2023;ANEEL;0059/2022-SFG;26/09/2022;1.01.01 - Procedimento da Fase Pré-Obras; Caldeirão Grande VII (Antiga São Moises)-UFV; UFV.RS.PI.031687-3.02;Central Geradora Solar Japurá S/A;12960117000104;48513022387202200;4,8513E+16;28/09/2022; Multa;44182,08;;;;;;;;;;1216/2022-SFG;01/11/2022; Multa do Grupo III Art. 6º;0073/2022-SFG;4,85E+16
01/10/2023;ANEEL;0060/2021-SFG;13/08/2021;1.02.15 - Demais Obrigações Normativas; Inhambu-EOL; EOL.CV.BA.030751-3.01;Central Eólica Inhambu S/A;14572367000194;48500001359202100;;18/08/2021; Multa;45534,27;;;;;;;;;;;; Multa do Grupo III (REN 846/2019) Art. 11;0097/2020-SFG;4,85E+16
01/10/2023;ANEEL;0060/2022-SFG;04/10/2022;1.02.02 - Procedimento Desempenho UTE Tipo I e II A; Uruguaiana-UTE; UTE.GN.RS.002913-0.01;AES Uruguaiana Empreendimentos S/A;1600202000137;48500007884202200;4,85E+16;07/10/2022; Multa;1269230,77;;;;;;;;;;;; Multa do Grupo III (REN 846/2019) Art. 11;0079/2022-SFG;4,85E+16
01/10/2023;ANEEL;0061/2021-SFG;13/08/2021;1.02.15 - Demais Obrigações Normativas; Corrupião-EOL; EOL.CV.BA.030752-1.01;Central Eólica Corrupião S/A;14570800000152;48500001358202100;;18/08/2021; Multa;38048,34;;;;;;;;;;;; Multa do Grupo III (REN 846/2019) Art. 11;0098/2020-SFG;4,85E+16
01/10/2023;ANEEL;0061/2022-SFG;25/10/2022;1.01.03 - Procedimento RAPEEL; Manuel Alves-PCH; PCH.PH.TO.034495-8.01;Central Geradora Hidreletrica Manuel Alves Ltda.;15624602000197;48500007851202200;;03/11/2022; Multa;55000;;;;;;;;;;;; Multa do Grupo III (REN 846/2019) Art. 11;0035/2021-SFG;4,85E+16
01/10/2023;ANEEL;0062/2021-SFG;16/08/2021;1.02.15 - Demais Obrigações Normativas; Coqueirinho-EOL; EOL.CV.BA.030738-6.01;Central Eólica Coqueirinho S/A;14570819000107;48500001360202100;;18/08/2021; Multa;38950,52;;;;;;;;;;;; Multa do Grupo III (REN 846/2019) Art. 11;0096/2020-SFG;4,85E+16
01/10/2023;ANEEL;0062/2022-SFG;25/10/2022;1.02.05 - Procedimento Segurança de Barragens; Alegre-PCH; PCH.PH.ES.000048-5.01;Statkraft Energias Renováveis S/A;622416000141;48500008279202200;4,85E+16;08/11/2022; Multa;39117,68;;;;;;;;;;1246/2023-SFT;20/09/2023; Multa do Grupo IV (REN 846/2019) Art. 12;0041/2022-SFG;4,85E+16
01/10/2023;ANEEL;0063/2021-SFG;01/09/2021;1.02.15 - Demais Obrigações Normativas; Daia-UTE; UTE.PE.GO.028612-5.01;Usina Termelétrica de Anápolis Ltda. - Ute-Anápolis;5250358000196;48500004176202100;;02/09/2021; Multa;8827,16;;;;;;;;;;1086/2021-SFG;25/10/2021; Multa do Grupo I (REN 846/2019) Art. 9º ;0026/2021-SFG;4,85E+16
01/10/2023;ANEEL;0063/2022-SFG;25/10/2022;1.02.05 - Procedimento Segurança de Barragens; Jucu-PCH; PCH.PH.ES.001272-6.01;Statkraft Energias Renováveis S/A;622416000141;48500008280202200;4,85E+16;08/11/2022; Multa;92086,38;;;;;;;;;;1247/2023-SFT;20/09/2023; Multa do Grupo IV (REN 846/2019) Art. 12;0042/2022-SFG;4,85E+16
01/10/2023;ANEEL;0064/2021-SFG;03/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 3 I (Antiga Ventos Maranhenses 1)-EOL; EOL.CV.MA.033682-3.01;Delta 3 I Energia S/A;23598517000120;48500004480202100;;17/11/2021; Multa;44037,38;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;36697,82;;Recurso acatado parcialmente;4,8575E+16;36697,82;1148/2022-SFG;08/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0049/2020-SFG;4,85E+16
01/10/2023;ANEEL;0064/2022-SFG;25/10/2022;1.02.05 - Procedimento Segurança de Barragens; Fruteiras-PCH; PCH.PH.ES.000999-7.01;Statkraft Energias Renováveis S/A;622416000141;48500008281202200;4,85E+16;07/11/2022; Multa;83106,05;;;;;;;;;;1248/2023-SFT;20/09/2023; Multa do Grupo IV (REN 846/2019) Art. 12;0043/2022-SFG;4,85E+16
01/10/2023;ANEEL;0065/2021-SFG;03/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 3 II (Antiga Ventos Maranhenses 2)-EOL; EOL.CV.MA.033683-1.01;Delta 3 II Energia S/A;23598858000103;48500004481202100;;17/11/2021; Multa;51064,57;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;42553,81;;Recurso acatado parcialmente;4,8575E+16;42553,81;1147/2022-SFG;08/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0050/2020-SFG;4,85E+16
01/10/2023;ANEEL;0065/2022-SFG;08/11/2022;1.02.03 - Procedimento Desempenho de PCHs e UHEs não despachadas; Ado Popinhaki-PCH; PCH.PH.SC.031598-2.01;Cia. Energética Canoas;10618009000114;48500008092202200;;10/11/2022; Multa;140335,74;;;;;;;;;;1224/2022-SFG;14/12/2022; Multa do Grupo II (REN 846/2019) Art. 10 / Multa do Grupo IV (REN 846/2019) Art. 12;0048/2022-SFG;4,85E+16
01/10/2023;ANEEL;0066/2021-SFG;03/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 3 III (Antiga Ventos Maranhenses 3)-EOL; EOL.CV.MA.033684-0.01;Delta 3 III Energia S/A;23598847000115;48500004482202100;;17/11/2021; Multa;44968,92;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;37474,1;;Recurso acatado parcialmente;4,8575E+16;37474,1;1149/2022-SFG;08/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0051/2020-SFG;4,85E+16
01/10/2023;ANEEL;0066/2022-SFG;08/11/2022;1.02.03 - Procedimento Desempenho de PCHs e UHEs não despachadas; Santa Cruz de Monte Negro-PCH; PCH.PH.RO.029434-9.01;Canaa Geração de Energia S/A;6900697000133;48500008528202200;;08/11/2022; Multa;19189,41;;;;;;;;;;1223/2022-SFG;14/12/2022; Multa do Grupo II (REN 846/2019) Art. 10;0052/2022-SFG;4,85E+16
01/10/2023;ANEEL;0067/2021-SFG;03/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 3 IV (Antiga Ventos Maranhenses 4)-EOL; EOL.CV.MA.033685-8.01;Delta 3 IV Energia S/A;23598842000192;48500004483202100;;17/11/2021; Multa;63317,76;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;52764,8;;Recurso acatado parcialmente;4,8575E+16;52764,8;1150/2022-SFG;08/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0052/2020-SFG;4,85E+16
01/10/2023;ANEEL;0067/2022-SFG;17/11/2022;1.02.05 - Procedimento Segurança de Barragens; Rio Piracicaba-PCH; PCH.PH.MG.002075-3.01;ARCELORMITTAL Brasil S/A - ARCELORMITTAL;17469701000177;48500008513202200;4,85E+16;23/11/2022; Multa;119127,98;;;;;;;;;;1226/2022-SFG;14/12/2022; Multa do Grupo IV (REN 846/2019) Art. 12;0078/2022-SFG;4,85E+16
01/10/2023;ANEEL;0068/2021-SFG;03/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 3 V (Antiga Ventos do Norte 15)-EOL; EOL.CV.MA.033675-0.01;Delta 3 V Energia S/A;23598829000133;48500004479202100;;17/11/2021; Multa;60260,91;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;50217,43;;Recurso acatado parcialmente;4,8575E+16;50217,43;1152/2022-SFG;14/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0053/2020-SFG;4,85E+16
01/10/2023;ANEEL;0068/2022-SFG;21/11/2022;1.02.05 - Procedimento Segurança de Barragens; Risoleta Neves (Antiga Candonga)-UHE; UHE.PH.MG.000641-6.01;ALIANÇA Geração de Energia S/A;12009135000105;48500007902202200;;23/11/2022; Multa;154899,16;;;;;;;;;;1225/2022-SFG;14/12/2022; Multa do Grupo IV (REN 846/2019) Art. 12;0022/2021-SFG;4,85E+16
01/10/2023;ANEEL;0069/2021-SFG;03/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 3 VI (Antiga Ventos do Norte 13)-EOL; EOL.CV.MA.033673-4.01;Delta 3 VI Energia S/A;23598831000102;48500004830202100;;17/11/2021; Multa;55493,46;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;46244,55;;Recurso acatado parcialmente;4,8575E+16;46244,55;1153/2022-SFG;14/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0054/2020-SFG;4,85E+16
01/10/2023;ANEEL;0069/2022-SFG;24/11/2022;1.02.05 - Procedimento Segurança de Barragens; Esmeralda-PCH; PCH.PH.RS.028430-0.01;Esmeralda S/A;7264588000130;48500001091200200;4,85E+16;26/11/2022; Multa;93673,29;;;;;;;;;;1222/2022-SFG;14/12/2022; Multa do Grupo IV (REN 846/2019) Art. 12;0062/2022-SFG;4,85E+16
01/10/2023;ANEEL;0070/2021-SFG;03/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 3 VII (Antiga Ventos do Norte 18)-EOL; EOL.CV.MA.033680-7.01;Delta 3 VII Energia S/A;23598844000181;48500004831202100;;17/11/2021; Multa;65504,11;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;54586,76;;Recurso acatado parcialmente;4,8575E+16;54586,76;1156/2022-SFG;14/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0055/2020-SFG;4,85E+16
01/10/2023;ANEEL;0070/2022-SFG;01/12/2022;1.02.05 - Procedimento Segurança de Barragens; Apucaraninha-PCH; PCH.PH.PR.000122-8.01;COPEL Geração e Transmissão S/A - COPEL-Gt;4370282000170;48500008696202200;4,85E+16;09/12/2022; Multa;79369,56;21/12/2022;10/01/2023;Decisão anterior mantida;4,8532E+16;79369,56;17/07/2023;Decisão anterior mantida;4,8575E+16;79369,56;1243/2023-SFT;20/08/2023; Multa do Grupo IV (REN 846/2019) Art. 12;0061/2022-SFG;4,85E+16
01/10/2023;ANEEL;0071/2021-SFG;03/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 3 VIII (Antiga Ventos Maranhenses 05)-EOL; EOL.CV.MA.033686-6.01;Delta 3 VIII Energia S/A;15190472000121;48500004832202100;;17/11/2021; Multa;39459,97;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;32883,31;;Recurso acatado parcialmente;4,8575E+16;32883,31;1155/2022-SFG;14/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0056/2020-SFG;4,85E+16
01/10/2023;ANEEL;0071/2022-SFG;13/12/2022;1.02.10 - Procedimento Sistemas Isolados; Humaitá - VPTM-UTE; UTE.PE.AM.037733-3.01;Vp Flexgen (Brazil) Spe Ltda.;28231767000140;48500009106202200;;14/12/2022; Multa;1033069,91;;;;;;;;;;1229/2023-SFG;10/01/2023; Multa do Grupo IV (REN 846/2019) Art. 12;0063/2022-SFG;4,85E+16
01/10/2023;ANEEL;0072/2021-SFG;05/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 5 I-EOL; EOL.CV.MA.037976-0.01;Delta 5 I Energia S/A;29296171000191;48500004833202100;;17/11/2021; Multa;42941,43;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;34342,16;;Recurso acatado parcialmente;4,8575E+16;34342,16;1154/2022-SFG;14/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0057/2020-SFG;4,85E+16
01/10/2023;ANEEL;0072/2022-SFG;13/12/2022;1.02.05 - Procedimento Segurança de Barragens;Empreendimentos de Geração;Não informado;Centrais Elétricas Rio Tigre S/A - CERT;7801099000170;48500009086202200;4,85E+16;20/12/2022; Multa;23636,51;;;;;;;;;;1231/2023-SFG;13/01/2023; Multa do Grupo IV (REN 846/2019) Art. 12;0080/2022-SFG;4,85E+16
01/10/2023;ANEEL;0073/2021-SFG;05/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 6 I-EOL; EOL.CV.MA.037970-0.01;Delta 6 I Energia S/A;29296141000185;48500004474202100;;17/11/2021; Multa;45974,18;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;36779,34;;Recurso acatado parcialmente;4,8575E+16;36779,34;1159/2022-SFG;14/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0059/2020-SFG;4,85E+16
01/10/2023;ANEEL;0073/2022-SFG;14/12/2022;1.02.03 - Procedimento Desempenho de PCHs e UHEs não despachadas; Pai Joaquim-PCH; PCH.PH.MG.001934-8.01;CEMIG Pch S/A;4739936000190;48500008537202200;;19/12/2022; Multa;91967,5;;;;;;;;;;1228/2023-SFG;02/01/2023; Multa do Grupo IV (REN 846/2019) Art. 12;0093/2022-SFG;4,85E+16
01/10/2023;ANEEL;0074/2021-SFG;05/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 5 II-EOL; EOL.CV.MA.037972-7.01;Delta 5 II Energia S/A;29303897000104;48500004834202100;;17/11/2021; Multa;43204,65;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;34563,72;;Recurso acatado parcialmente;4,8575E+16;34563,72;1158/2022-SFG;14/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0058/2020-SFG;4,85E+16
01/10/2023;ANEEL;0075/2021-SFG;05/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 6 II-EOL; EOL.CV.MA.037967-0.01;Delta 6 II Energia S/A;29296975000190;48500004475202100;;17/11/2021; Multa;32403,49;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;25922,79;;Recurso acatado parcialmente;4,8575E+16;25922,79;1157/2022-SFG;14/07/2022; Multa do Grupo III (REN 846/2019) Art. 11;0060/2020-SFG;4,85E+16
01/10/2023;ANEEL;0076/2021-SFG;05/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 7 I-EOL; EOL.CV.MA.040572-8.01;Delta 7 I Energia S/A;30866542000102;48500004476202100;;17/11/2021; Multa;38773,4;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;31018,72;;Recurso acatado parcialmente;4,8575E+16;31018,72;;; Multa do Grupo III (REN 846/2019) Art. 11;0061/2020-SFG;4,85E+16
01/10/2023;ANEEL;0077/2021-SFG;05/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 7 II-EOL; EOL.CV.MA.040573-6.01;Delta 7 II Energia S/A;30905225000158;48500004477202100;;17/11/2021; Multa;50405,42;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;40324,34;;Recurso acatado parcialmente;4,8575E+16;40324,34;;; Multa do Grupo III (REN 846/2019) Art. 11;0062/2020-SFG;4,85E+16
01/10/2023;ANEEL;0078/2021-SFG;05/11/2021;1.02.15 - Demais Obrigações Normativas; Delta 8 I-EOL; EOL.CV.MA.040574-4.01;Delta 8 I Energia S/A;30866547000135;48500004478202100;;17/11/2021; Multa;49297,61;29/11/2021;;Recurso acatado parcialmente;4,8532E+16;39438,09;;Recurso acatado parcialmente;4,8575E+16;39438,09;;; Multa do Grupo III (REN 846/2019) Art. 11;0063/2020-SFG;4,85E+16
01/10/2023;ANEEL;0079/2021-SFG;03/12/2021;1.01.01 - Procedimento da Fase Pré-Obras; Camaçari Muricy II-UTE; UTE.PE.BA.031304-1.01;Energética Camaçari Muricy II S/A;18590377000103;48500005915202100;;07/12/2021; Multa;885176,06;;;;;;;;;;1103/2022-SFG;03/01/2022; Multa do Grupo III Art. 6º;0111/2019-SFG;4,85E+16
01/10/2023;ANEEL;0080/2021-SFG;03/12/2021;1.01.01 - Procedimento da Fase Pré-Obras; Pecém II-UTE; UTE.PE.BA.031303-3.02;Pecém Energia S/A;18590405000192;48500005905202100;;07/12/2021; Multa;874939,16;;;;;;;;;;1104/2022-SFG;19/01/2022; Multa do Grupo III Art. 6º;0110/2019-SFG;4,85E+16
01/10/2023;AGEPAN;1001/2018-AGEPAN-SFE;26/10/2018;Indicadores de reclamações - DER e FER;Não se aplica;Não se aplica;ENERGISA Mato Grosso do Sul - Distribuidora de Energia S/A - EMS;15413826000150;51/200.485/2018;;29/10/2018; Multa;99826,98;08/11/2018;22/02/2019;Recurso acatado parcialmente / Recurso acatado totalmente;;;14/03/2019;Recurso acatado parcialmente / Recurso acatado totalmente;;0;0001/2019-AGEPAN-SFE;20/03/2019; Multa do Grupo III Art. 6º;1001/2018-AGEPAN-SFE;51/200.485/2018
01/10/2023;AGEPAN;1001/2018-AGEPAN-SFG;14/11/2018;1.02.02 - Procedimento Desempenho UTE Tipo I e II A; Passa Tempo-UTE; UTE.AI.MS.028111-5.01;Biosev S/A;15527906000136;51/200.386/2018;;27/11/2018; Advertência;0;13/12/2018;22/02/2019;Decisão anterior mantida;;;19/03/2019;Decisão anterior mantida;;;0001/2019-AGEPAN-SFG;20/03/2019;;1002/2018-AGEPAN-SFG;51/200.386/2018
01/10/2023;ARCE;1001/2018-ARCE-SFE;21/12/2018;Indicadores de Continuidade;Não se aplica;Não se aplica;Cia. Energetica do Ceara - ENEL CE;7047251000170;PCEE/CEE/0038/18;;26/12/2018; Multa;260278,77;03/01/2019;12/02/2019;Recurso acatado parcialmente;;240250,22;;;;;0001/2019-ARCE-SFE;14/10/2019; Multa do Grupo III Art. 6º;1001/2018-ARCE-SFE;PCEE/CEE/0017/18
01/10/2023;ARPE;1001/2018-ARPE-SFE;21/11/2018;Indicadores de Continuidade;Não se aplica;Não se aplica;Cia. Energética de Pernambuco - CELPE;10835932000108;002/2018-CEE-ARPE;;22/11/2018; Multa;1689893,06;03/12/2018;14/12/2018;Recurso acatado parcialmente;;1597540,29;02/01/2019;Recurso acatado parcialmente;;1597540,29;0001/2019-ARPE-SFE;04/09/2019; Multa do Grupo III Art. 6º;1001/2018-ARPE-SFE;002/2018-CEE-ARPE
01/10/2023;ARSEP;1001/2018-ARSEP-SFG;19/11/2018;1.01.02 - Procedimento da Fase Obras; Dreen Cutia-EOL; EOL.CV.RN.030701-7.01;Usina de Energia Eólica Cutia S/A - CUTIA;21917808000108;07810010002572/18;;21/11/2018; Multa;92105,3;03/12/2018;06/12/2018;Decisão anterior mantida;;92105,3;;;;;;; Multa do Grupo III Art. 6º;1001/2018-ARSEP-SFG;52245/18-1-ARSEP
01/10/2023;ARSESP;1001/2018-ARSESP-SFE;31/08/2018;Qualidade de Atendimento ao Consumidor;Não se aplica;Não se aplica;Cia. Piratininga de Força e Luz - CPFL-Piratining;4172213000151;1002/2018;;04/09/2018; Advertência;0;;;;;;;;;;1001/2018-ARSESP-SFE;23/10/2018;;1002/2018-ARSESP-SFE;3007-2018
01/10/2023;ARSESP;1001/2018-ARSESP-SFG;26/11/2018;1.02.05 - Procedimento Segurança de Barragens; Batista-PCH; PCH.PH.SP.028187-5.01;Alteso Geração e Comercialização de Energia Ltda.;22397150000113;ARSESPELE30132018;;06/12/2018; Multa;1528,68;;;;;;;;;;0001/2019-ARSESP-SFG;18/03/2019; Multa do Grupo II Art. 5º;1001/2018-ARSESP-SFG;ARSESPELE30132018
01/10/2023;ANEEL;1001/2018-SFE;25/10/2018;Teleatendimento;Não se aplica;Não se aplica;Cia. de Eletricidade do Estado da Bahia - COELBA;15139629000194;48500001143201800;;31/10/2018; Advertência;0;;;;;;;;;;0001/2019-SFE;10/01/2019;;1018/2018-SFE;4,85E+16
01/10/2023;ANEEL;1001/2018-SFF;08/06/2018;Apoio ao Processo Decisório e Conformidade Regulatória;SFF-Geral;Não se aplica;São João Transmissora de Energia S/A - São Joao;18314074000168;48500002020201800;;18/06/2018; Multa;40000;29/06/2018;;Decisão anterior mantida;4,8536E+16;40000;;;;;1018/2019-SFF;29/08/2019; Multa do Grupo IV Art. 7º;1024/2018-SFF;4,85E+16
01/10/2023;ANEEL;1001/2018-SFG;21/08/2018;1.02.05 - Procedimento Segurança de Barragens; Garibaldi-UHE; UHE.PH.SC.030415-8.01;Rio Canoas Energia S/A;11316814000156;48500004238201800;;23/08/2018; Multa;99327,4;;;;;;;;;;1001/2018-SFG;18/09/2018; Multa do Grupo II Art. 5º;1002/2018-SFG;4,85E+16
