CEP|Tipo_Logradouro|Logradouro|Complemento|Local|Bairro|Cidade|cod_cidade|UF|Estado|cod_estado|Latitude|Longitude
54720060|Rua|Rosa e Silva|||Parque Capibaribe|São Lourenço da Mata|2613701|PE|Pernambuco|26|-8.1168061|-35.0229300
54735075|Rua|Ametista|||Centro|São Lourenço da Mata|2613701|PE|Pernambuco|26|-7.9834350|-35.0407286
54735790|Rua|Doutor Joaquim Nabuco|||Centro|São Lourenço da Mata|2613701|PE|Pernambuco|26|-7.9947688|-35.0420157
54737590|Avenida|Geruza Alves da Silva|(Lot Maria Helena de Moraes)||Tiúma|São Lourenço da Mata|2613701|PE|Pernambuco|26|-8.0075658|-35.0221895
54745060|Rua|Area Verde Quatro|||Chã da Tábua|São Lourenço da Mata|2613701|PE|Pernambuco|26|-8.0075658|-35.0221895
54753055|Rua|Araripe Júnior|||Jardim Primavera|Camaragibe|2603454|PE|Pernambuco|26|-8.0087939|-34.9364373
54753126|Rua|Manaim|||Nazaré|Camaragibe|2603454|PE|Pernambuco|26|-7.9535040|-35.0146883
54753182|2ª Travessa|Doutor Bezerra de Menezes|||Vila da Inabi|Camaragibe|2603454|PE|Pernambuco|26|-8.0167939|-34.9694079
54756455|Rua|Santa Amélia|||Tabatinga|Camaragibe|2603454|PE|Pernambuco|26|-8.0239207|-34.9784672
54759901||Avenida Doutor Belmino Correia 480||Banco do Brasil S.A.|Bairro Novo do Carmelo|Camaragibe|2603454|PE|Pernambuco|26|-8.0208072|-34.9666527
54774010|Rua|Graça Aranha|||Estação Nova|Camaragibe|2603454|PE|Pernambuco|26|-8.0239207|-34.9784672
54774125|Rua|Paul Harris|||Estação Nova|Camaragibe|2603454|PE|Pernambuco|26|-8.0372585|-34.9442054
54774195|Rua|Dom Basílio|||Estação Nova|Camaragibe|2603454|PE|Pernambuco|26|-8.0160909|-35.0052236
54774700|Rua|Paulo Bezerra|||Céu Azul|Camaragibe|2603454|PE|Pernambuco|26|-8.0167942|-34.9694083
54774765|Rua|Euclides da Rocha|||Santa Teresa|Camaragibe|2603454|PE|Pernambuco|26|-8.0239207|-34.9784672
54777168|Rua|Dezessete|(Cj Hab Bela Vista)||João Paulo II|Camaragibe|2603454|PE|Pernambuco|26|-8.0166071|-34.9907174
54783290|Rua|José Francisco dos Santos|||Aldeia dos Camarás|Camaragibe|2603454|PE|Pernambuco|26|-7.9203505|-35.0091265
54783450|Rua|Orleans|||Aldeia dos Camarás|Camaragibe|2603454|PE|Pernambuco|26|-8.0239207|-34.9784672
54783570|Rua|Síria|||Aldeia dos Camarás|Camaragibe|2603454|PE|Pernambuco|26|-7.9471019|-35.0221483
54786490|Rua|Olegário Maciel C. da Cunha|||Vera Cruz|Camaragibe|2603454|PE|Pernambuco|26|-8.0239207|-34.9784672
54789045|Rua|Demóstenes de Olinda|||Borralho|Camaragibe|2603454|PE|Pernambuco|26|-8.0239207|-34.9784672
55002250|Rua|Antônio Satu|||Nossa Senhora das Dores|Caruaru|2604106|PE|Pernambuco|26|-8.2819820|-35.9642012
55002360|Praça|Doutor Júlio de Melo|||Nossa Senhora das Dores|Caruaru|2604106|PE|Pernambuco|26|-8.2849639|-35.9701874
55002400|Rua|Capitão João Velho|||Nossa Senhora das Dores|Caruaru|2604106|PE|Pernambuco|26|-8.2844185|-35.9682713
55004200|Rua|Silva Filho|||Nossa Senhora das Dores|Caruaru|2604106|PE|Pernambuco|26|-8.2744546|-35.9959876
55008382|Beco|do Monte|||Morro do Bom Jesus|Caruaru|2604106|PE|Pernambuco|26|-8.2838445|-35.9758299
55012310|Rua|Deputado Souto Filho|||Maurício de Nassau|Caruaru|2604106|PE|Pernambuco|26|-8.2814606|-35.9697750
55014837|Avenida|José Florêncio Filho|||Maurício de Nassau|Caruaru|2604106|PE|Pernambuco|26|-8.2587318|-35.9677417
55016190|Rua|Vital Brasil|||Salgado|Caruaru|2604106|PE|Pernambuco|26|-8.2743613|-35.9633725
55018040|Travessa|das Flores|||Salgado|Caruaru|2604106|PE|Pernambuco|26|-8.2771539|-35.9647559
55020066|Travessa|Manoel Caxeiro|||Riachão|Caruaru|2604106|PE|Pernambuco|26|-8.2823535|-35.9625982
55020120|Rua|Padre Toledo|||Riachão|Caruaru|2604106|PE|Pernambuco|26|-8.2821032|-35.9612680
55020506|Rua|Monsenhor Severino Otoni da Cruz Gouveia|(Lot.São José)||Cedro|Caruaru|2604106|PE|Pernambuco|26|-8.2849639|-35.9701874
55021365|Rua|R-39|||Cidade Jardim|Caruaru|2604106|PE|Pernambuco|26|-8.2849639|-35.9701874
55021460|Avenida|Av - 15|||Cidade Jardim|Caruaru|2604106|PE|Pernambuco|26|-8.2654338|-35.9932919
55024110|Rua|Juvenal Galeno|||Indianópolis|Caruaru|2604106|PE|Pernambuco|26|-8.2868084|-35.9600035
55024514|Rua|Irmã Maria Jerônimo|||Indianópolis|Caruaru|2604106|PE|Pernambuco|26|-8.2857509|-35.9469989
55026075|Avenida|Maria José Lyra|||Indianópolis|Caruaru|2604106|PE|Pernambuco|26|-8.2995199|-35.9586077
55031420|Rua|Mendonza|(Conj.Res.Adalgisa Nunes)||Cidade Alta|Caruaru|2604106|PE|Pernambuco|26|-8.2888052|-35.9591149
55145000||Riacho Fechado (Tacaimbó)|||-|Riacho Fechado (Tacaimbó)|0|PE|Pernambuco|26|-8.3641593|-36.2205507
55150530|Rua|Antônio Rodrigues Medeiros de Freitas|||Edson Mororó Moura|Belo Jardim|2601706|PE|Pernambuco|26|-8.8137173|-36.9541070
55153060|Rua|Santa Sofia|||Bom Conselho|Belo Jardim|2601706|PE|Pernambuco|26|-19.9474214|-43.9487100
55155770|Rua|João Faustino Ferreira|||São Pedro|Belo Jardim|2601706|PE|Pernambuco|26|-8.8137173|-36.9541070
55155971||Rua Quitéria Neves 28||UD Belo Jardim|São Pedro|Belo Jardim|2601706|PE|Pernambuco|26|-8.3340034|-36.4205077
55157635|Rua|José Nunes da Silva|||Pontilhão|Belo Jardim|2601706|PE|Pernambuco|26|-8.8137173|-36.9541070
55191585|Rua|Quinze de Novembro|(Lot Sto Agostinho)||Santo Agostinho|Santa Cruz do Capibaribe|2612505|PE|Pernambuco|26|-7.9354533|-36.1981985
55191597|Rua|Olimpio Bezerra de Arruda|(Lot Sto Agostinho)||Santo Agostinho|Santa Cruz do Capibaribe|2612505|PE|Pernambuco|26|-7.9484331|-36.2064182
55192205|Rua|Vera Cruz|||Centro|Santa Cruz do Capibaribe|2612505|PE|Pernambuco|26|-7.9484331|-36.2064182
55291635|Rua|Augusto Gomes do Amaral|||Francisco Simão dos Santos Figueira|Garanhuns|2606002|PE|Pernambuco|26|-8.8828551|-36.4968966
55293445|Rua|Flávio Pereira Brito|||Santo Antônio|Garanhuns|2606002|PE|Pernambuco|26|-8.8828551|-36.4968966
55294060|Rua|Amadeu Tavares|||Magano|Garanhuns|2606002|PE|Pernambuco|26|-8.8956204|-36.5133792
55294577|Rua|Cícero da Mota Oliveira|||Magano|Garanhuns|2606002|PE|Pernambuco|26|-8.8828551|-36.4968966
55295555|Rua|Canhotinho|||Heliópolis|Garanhuns|2606002|PE|Pernambuco|26|-8.8768282|-36.4858236
55296560|Rua|Presidente Café Filho|||Heliópolis|Garanhuns|2606002|PE|Pernambuco|26|-8.8877118|-36.4727284
55297575|Rua|Vereador José Augusto Pinto|||Heliópolis|Garanhuns|2606002|PE|Pernambuco|26|-8.8926640|-36.4819734
55297844|Praça|da Biblia|||Novo Heliópolis|Garanhuns|2606002|PE|Pernambuco|26|-8.8828551|-36.4968966
55299350|Rua|Dias Gomes|||Severiano de Moraes Filho|Garanhuns|2606002|PE|Pernambuco|26|-8.8828551|-36.4968966
55320000||Lagoa do Ouro|||-|Lagoa do Ouro|2608602|PE|Pernambuco|26|-9.1260910|-36.4587025
55383000||Cabanas (Cachoeirinha)|||-|Cabanas (Cachoeirinha)|0|PE|Pernambuco|26|-8.4200174|-36.3316515
55602511|1ª Travessa|José Leite|||Livramento|Vitória de Santo Antão|2616407|PE|Pernambuco|26|-8.1243811|-35.2968185
55606195|Rua|Severino Alexandre da Silva|||São Vicente de Paulo|Vitória de Santo Antão|2616407|PE|Pernambuco|26|-8.1231346|-35.3123443
55606251|Travessa|Clube Abanadores o Leão|||São Vicente de Paulo|Vitória de Santo Antão|2616407|PE|Pernambuco|26|-8.1199525|-35.3130689
55608273|Rua|do Norte|||Bela Vista|Vitória de Santo Antão|2616407|PE|Pernambuco|26|-8.1286072|-35.2979382
55610340|Rua|Água Branca|||Cajá|Vitória de Santo Antão|2616407|PE|Pernambuco|26|-8.1017015|-35.2877950
55614100|Rua|do Salto|(Sítio do Meio)||Lídia Queiroz|Vitória de Santo Antão|2616407|PE|Pernambuco|26|-8.1286072|-35.2979382
55640208|Rua|Devaldo Borges|||Porta Florada|Gravatá|2606408|PE|Pernambuco|26|-8.2116007|-35.5677787
55640813|Rua|Maria Eunice Ferraz Peixoto|||Ebenezer|Gravatá|2606408|PE|Pernambuco|26|-8.1867988|-35.5063296
55643204|Avenida|Zezinho Lamartine|||Bairro Novo|Gravatá|2606408|PE|Pernambuco|26|-8.2116007|-35.5677787
55643280|Rua|Hipólito Felisberto de Abreu|||Bairro Novo|Gravatá|2606408|PE|Pernambuco|26|-8.2162842|-35.5655400
55644134|Rua|Oscar José dos Santos|||Alto da Boa Vista|Gravatá|2606408|PE|Pernambuco|26|-8.2116007|-35.5677787
55644251|1ª Travessa|Primeiro de Janeiro|||Cruzeiro|Gravatá|2606408|PE|Pernambuco|26|-8.2090265|-35.5739242
55645148|Rua|Cizino Barros e Silva|||Alpes Suiços|Gravatá|2606408|PE|Pernambuco|26|-8.2116007|-35.5677787
55645696|Rua|Júlio Manoel do Nascimento|||Santana|Gravatá|2606408|PE|Pernambuco|26|-8.2116007|-35.5677787
55645716|Rua|Antônio Guilhermino do Nascimento|||Santana|Gravatá|2606408|PE|Pernambuco|26|-8.2116007|-35.5677787
55645816|Rua|Osvaldo B da Silva|||Santana|Gravatá|2606408|PE|Pernambuco|26|-8.2116007|-35.5677787
55695970||Rua Coronel José Pessoa 201||AC Sairé|Centro|Sairé|2612000|PE|Pernambuco|26|-8.2359306|-35.7548653
55795000||Gravatá do Ibiapina (Taquaritinga do Norte)|||-|Gravatá do Ibiapina (Taquaritinga do Norte)|0|PE|Pernambuco|26|-7.8405344|-36.1013852
55817750|Rua|Moacir Gomes Santiago|||Madre Rosa|Carpina|2604007|PE|Pernambuco|26|-7.8460741|-35.2517146
55818492|2ª Travessa|Tiradentes|||São Sebastião|Carpina|2604007|PE|Pernambuco|26|-7.8488705|-35.2502015
55819745|Rua|Joaquim Domingos de Freitas|(Jd. Neopólis)||Bairro Novo|Carpina|2604007|PE|Pernambuco|26|-7.8460741|-35.2517146
56309210|Rua|Edilberto Trigueiro|||COHAB VI|Petrolina|2611101|PE|Pernambuco|26|-9.3890830|-40.5030961
56309750|Rua|Setenta e Seis|||COHAB VI|Petrolina|2611101|PE|Pernambuco|26|-9.3845468|-40.5411427
56310190|Rua|José Granja Costa|||COHAB Massangano|Petrolina|2611101|PE|Pernambuco|26|-9.3830682|-40.5345666
56314390|Rua|Quinze|||Jardim São Paulo|Petrolina|2611101|PE|Pernambuco|26|-9.3748069|-40.5258676
56316170|Rua|Quinze|||João de Deus|Petrolina|2611101|PE|Pernambuco|26|-9.3748069|-40.5258676
56319650|Rua|Treze|(Vl do Grande Rio)||Antônio Cassimiro|Petrolina|2611101|PE|Pernambuco|26|-9.3769549|-40.5281966
56323730|Rua|da Graça|||Dom Avelar|Petrolina|2611101|PE|Pernambuco|26|-9.3890830|-40.5030961
56324660|Rua|Serra da Seriema|||Topázio|Petrolina|2611101|PE|Pernambuco|26|-9.3456058|-40.4708660
56328170|Rua|Tiradentes|||Vila Eduardo|Petrolina|2611101|PE|Pernambuco|26|-9.3881680|-40.4855382
56330060|Rua|do Taquari|||Areia Branca|Petrolina|2611101|PE|Pernambuco|26|-9.3813349|-40.4952689
56332076|Rua|Qurenta e Cinco|||Henrique Leite|Petrolina|2611101|PE|Pernambuco|26|-9.3597990|-40.5375371
56332100|Rua|Beleza do Agreste|||Henrique Leite|Petrolina|2611101|PE|Pernambuco|26|-9.3876853|-40.4631533
56332200|Rua|Baraúna|||Jatobá|Petrolina|2611101|PE|Pernambuco|26|-9.3812470|-40.5501424
56370000||Cachoeira do Roberto (Afrânio)|||-|Cachoeira do Roberto (Afrânio)|0|PE|Pernambuco|26|-8.6378329|-41.1412369
56503451|Travessa|Tito Marques Magalhães|||São Cristóvão|Arcoverde|2601201|PE|Pernambuco|26|-8.4176445|-37.0585205
56503565|Rua|do Campo|||São Cristóvão|Arcoverde|2601201|PE|Pernambuco|26|-8.4878764|-36.9340115
56508212|Rua|México|||Boa Esperança|Arcoverde|2601201|PE|Pernambuco|26|-8.4176445|-37.0585205
56512390|Rua|Leôncio Brito de Melo|||São Cristóvão|Arcoverde|2601201|PE|Pernambuco|26|-8.4176445|-37.0585205
56519370|Rua|Dezessete de Outubro|||Boa Vista|Arcoverde|2601201|PE|Pernambuco|26|-8.4163355|-37.0452161
56906371|Travessa|Onze|||Bom Jesus|Serra Talhada|2613909|PE|Pernambuco|26|-7.9900745|-38.3111161
56909185|Rua|José Albérico de Souza Alves|(Lot Irmãos Ferraz)||Tancredo Neves|Serra Talhada|2613909|PE|Pernambuco|26|-7.9821907|-38.2893787
56909580|Rua|M|||José Tomé de Souza Ramos|Serra Talhada|2613909|PE|Pernambuco|26|-7.9778105|-38.2908330
56912172|Rua|Francisco de Souza Melo|||AABB|Serra Talhada|2613909|PE|Pernambuco|26|-7.9821907|-38.2893787
56912192|Rua|Maria das Neves de Souza Nogueira|||AABB|Serra Talhada|2613909|PE|Pernambuco|26|-7.9821907|-38.2893787
57010688|Rua|Bom Jesus dos Navegantes|||Trapiche da Barra|Maceió|2704302|AL|Alagoas|27|-9.6717906|-35.7214114
57010876|2ª Travessa|São Sebastião|||Pontal da Barra|Maceió|2704302|AL|Alagoas|27|-9.6357508|-35.7104602
57014508|Quadra|33|(Cj Joaquim Leão)||Ponta Grossa|Maceió|2704302|AL|Alagoas|27|-9.5391776|-35.7975436
57018105|Rua|Joaquim Ferreira de Barros|||Bebedouro|Maceió|2704302|AL|Alagoas|27|-9.6498487|-35.7089492
57025665|Rua|Carlos Miranda|||Poço|Maceió|2704302|AL|Alagoas|27|-9.6618591|-35.7220574
57030672|Rua|Santa Isabel|||Ponta da Terra|Maceió|2704302|AL|Alagoas|27|-9.6663468|-35.7160506
57032071|Rua|Projetada M|(Cj José Aprígio Vilela)||Jacarecica|Maceió|2704302|AL|Alagoas|27|-9.6138199|-35.7569066
57038230|Avenida|Brigadeiro Eduardo Gomes|||Cruz das Almas|Maceió|2704302|AL|Alagoas|27|-9.6324894|-35.6974765
57038690|Rua|Henry Vicente Vieira de Paula|||Jacarecica|Maceió|2704302|AL|Alagoas|27|-9.6498487|-35.7089492
57039425|Quadra|A|(Lot Riacho Doce II)||Riacho Doce|Maceió|2704302|AL|Alagoas|27|-9.5392178|-35.7976386
57040528|Travessa|Jussara|||Jacintinho|Maceió|2704302|AL|Alagoas|27|-9.5425733|-35.7454123
57040740|Rua|Muniz Falcão|||Jacintinho|Maceió|2704302|AL|Alagoas|27|-9.6201324|-35.7224823
57042770|Rua|Projetada 362|(Lot Bariloche)||Feitosa|Maceió|2704302|AL|Alagoas|27|-9.5582187|-35.7153584
57043378|2ª Travessa|Penedo|||Feitosa|Maceió|2704302|AL|Alagoas|27|-9.6454925|-35.7284258
57045560|Rua|Natalicio Lins Madeiros|||Barro Duro|Maceió|2704302|AL|Alagoas|27|-9.6162240|-35.7257138
57048040|Rua|Doutor Leopoldo Florentino de Oliveira e Silva|||Antares|Maceió|2704302|AL|Alagoas|27|-9.5976168|-35.7680304
57048724|Rua|Projetada 926|(Lot Antares I)||Antares|Maceió|2704302|AL|Alagoas|27|-9.5592532|-35.7223085
57051010|Rua|Abelardo Cardoso|||Farol|Maceió|2704302|AL|Alagoas|27|-9.6543959|-35.7314921
57060020|Rua|Antônio Monteiro de Carvalho|||Tabuleiro do Martins|Maceió|2704302|AL|Alagoas|27|-9.5935825|-35.7681562
57062654|Rua|15-A|(Cj João Sampaio I)||Petrópolis|Maceió|2704302|AL|Alagoas|27|-9.6498487|-35.7089492
57063211|Rua|Transversal I|(Lot Jd Petropolis II E)||Santa Amélia|Maceió|2704302|AL|Alagoas|27|-9.6498487|-35.7089492
57071203|3ª Travessa|Colibri|||Clima Bom|Maceió|2704302|AL|Alagoas|27||
57072037|Rua|8-A|(Cj INOCOOP)||Cidade Universitária|Maceió|2704302|AL|Alagoas|27|-9.5427888|-35.7294356
57072176|Rua|Projetada E-2|(Res Jardim Royal - Mod II)||Cidade Universitária|Maceió|2704302|AL|Alagoas|27|-9.5618557|-35.7248756
57072778|Rua|C-15|(Res Novo Jardim)||Cidade Universitária|Maceió|2704302|AL|Alagoas|27|-9.5262020|-35.7977810
57073101|Condomínio|Agra|||Cidade Universitária|Maceió|2704302|AL|Alagoas|27|-9.6605789|-35.7101482
57080870|Rua|Deputado Armando Lages|||Jardim Petrópolis|Maceió|2704302|AL|Alagoas|27|-9.5952469|-35.7469882
57083131|Rua|Valter José Ferro Lima Filho|||Antares|Maceió|2704302|AL|Alagoas|27|-9.5694000|-35.7486717
57084669|Rua|C-17|(Cj Benedito Bentes)||Benedito Bentes|Maceió|2704302|AL|Alagoas|27|-9.5653828|-35.7434870
57085720|Rua|Punta Del Leste|||Benedito Bentes|Maceió|2704302|AL|Alagoas|27|-9.6498487|-35.7089492
57085738|Rua|B-46|(Cj Benedito Bentes I)||Benedito Bentes|Maceió|2704302|AL|Alagoas|27|-9.5280835|-35.8037367
57302090|Rua|João Lopes da Silva|||Canafístula|Arapiraca|2700300|AL|Alagoas|27|-9.7652028|-36.6528195
57303812|Rua|Durval Euclides da Silva|||Olho D'Água dos Cazuzinhos|Arapiraca|2700300|AL|Alagoas|27|-9.7555596|-36.6639697
57305420|Rua|Santos Dumont|- de 85/86 ao fim||Baixão|Arapiraca|2700300|AL|Alagoas|27|-9.7497358|-36.6663430
57305817|Rua|José Afonso de Lima|||Zélia Barbosa Rocha|Arapiraca|2700300|AL|Alagoas|27|-9.7555596|-36.6639697
57308660|Rua|Traipu|||Planalto|Arapiraca|2700300|AL|Alagoas|27|-9.7243392|-36.6645317
57312019|Rua|Olívia Brito de Almeida|||Santa Esmeralda|Arapiraca|2700300|AL|Alagoas|27|-9.7555596|-36.6639697
57312300|Praça|Lions|||Alto do Cruzeiro|Arapiraca|2700300|AL|Alagoas|27|-9.7509701|-36.6533940
57405000||Alecrim (Pão de Açúcar)|||-|Alecrim (Pão de Açúcar)|0|AL|Alagoas|27|-9.7786971|-37.3502671
57600190|Praça|Humberto Mendes|||Centro|Palmeira dos Índios|2706307|AL|Alagoas|27|-9.4074587|-36.6281139
57601080|Rua|Pedro Barbosa|||São Cristóvão|Palmeira dos Índios|2706307|AL|Alagoas|27|-9.4091328|-36.6344312
57607380|Rua|Manoel Tenório de Albuquerque|||Vila Maria|Palmeira dos Índios|2706307|AL|Alagoas|27|-9.4186131|-36.6436969
57720000||Pindoba|||-|Pindoba|2707008|AL|Alagoas|27|-9.4752172|-36.2878792
58010090|Rua|Desembargador Paulo Hipácio|||Varadouro|João Pessoa|2507507|PB|Paraíba|25|-7.1188121|-34.8878682
58011325|Rua|Geraldo da Silva Monteiro|||Trincheiras|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58013240|Avenida|Presidente Getúlio Vargas|||Centro|João Pessoa|2507507|PB|Paraíba|25|-7.1205303|-34.8771282
58028440|Rua|Professora Adélia Amorim|||Ipês|João Pessoa|2507507|PB|Paraíba|25|-7.1024875|-34.8583926
58033180|Rua|Acrísio Borges|||Brisamar|João Pessoa|2507507|PB|Paraíba|25|-7.1140228|-34.8380976
58039110|Rua|Nossa Senhora dos Navegantes|- até 423/424||Tambaú|João Pessoa|2507507|PB|Paraíba|25|-7.1178390|-34.8254000
58040331|Avenida|Barão de Mamanguape|- de 801/802 ao fim||Torre|João Pessoa|2507507|PB|Paraíba|25|-7.1265131|-34.8645426
58043110|Rua|Hilda Coutinho Lucena|||Miramar|João Pessoa|2507507|PB|Paraíba|25|-7.1212920|-34.8360339
58050200|Praça|Alves de Sousa|||Castelo Branco|João Pessoa|2507507|PB|Paraíba|25|-7.1296492|-34.8391020
58050570|Rua|Manoel Camelo de Lacerda|||Castelo Branco|João Pessoa|2507507|PB|Paraíba|25|-7.1337639|-34.8513639
58050630|Rua|Nelson Roberto de Amorim|||Castelo Branco|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58050697|Vila|da Saudade|(Com S Rafael)||Castelo Branco|João Pessoa|2507507|PB|Paraíba|25|-7.1125919|-34.8797519
58051393|Rua|Valderez Andrade|||Bancários|João Pessoa|2507507|PB|Paraíba|25|-7.1439828|-34.8347614
58052238|Rua|Ines Pessoa da Silva|||Jardim Cidade Universitária|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58055420|Rua|José Gomes de Souza|||Mangabeira|João Pessoa|2507507|PB|Paraíba|25|-7.1638885|-34.8407914
58056080|Rua|Dionísio Marinho de Araújo|||Mangabeira|João Pessoa|2507507|PB|Paraíba|25|-7.1741165|-34.8372779
58057205|Rua|Adauto de Oliveira Galvão|||Mangabeira|João Pessoa|2507507|PB|Paraíba|25|-7.1836638|-34.8437040
58057370|Rua|Creusa Campos de Vasconcelos|||Mangabeira|João Pessoa|2507507|PB|Paraíba|25|-7.1845491|-34.8411540
58059395|Rua|Maria Francinete Peronico Ramos|||Mangabeira|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58064165|Rua|Loureiro G.Pereira|(Lot Paratibe)||Valentina de Figueiredo|João Pessoa|2507507|PB|Paraíba|25|-7.2000680|-34.8420294
58065027|Rua|Professora Dulce Guedes Gondim|||Planalto Boa Esperança|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58066220|Rua|Sebastião Freire de Araújo|||Muçumagro|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58067645|Rua|Nossa Senhora de Nazaré|(Lot Mte Oliveiras)||Gramame|João Pessoa|2507507|PB|Paraíba|25|-7.2077474|-34.8540303
58070190|Rua|São Severino|||Varjão|João Pessoa|2507507|PB|Paraíba|25|-7.1540651|-34.8692933
58070339|Rua|Suécia|||Cristo Redentor|João Pessoa|2507507|PB|Paraíba|25|-7.1563123|-34.8828645
58070645|Travessa|José Monteiro|||Cristo Redentor|João Pessoa|2507507|PB|Paraíba|25|-7.1538289|-34.8852830
58071710|Rua|Petrarca Grisi|||Cristo Redentor|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58073204|Rua|Manoel Geremias de Albuquerque|||Cidade dos Colibris|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58074188|Rua|Rosalva Pereira de Barros|||José Américo de Almeida|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58075416|Rua|Prefeito Luiz de Oliveira Lima|||Ernesto Geisel|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58076005|Rua|Manoel Rufino da Silva|||João Paulo II|João Pessoa|2507507|PB|Paraíba|25|-7.1699148|-34.8766635
58076149|Rua|Professora Maria dos Anjos|||João Paulo II|João Pessoa|2507507|PB|Paraíba|25|-7.1797742|-34.8750479
58077060|Rua|José Gomes Sobrinho|||Cuiá|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58077105|Rua|Francisco de Vasconcelos Leitão|||Cuiá|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58081084|Rua|Central|||Costa e Silva|João Pessoa|2507507|PB|Paraíba|25|-7.1405628|-34.8484295
58081350|Rua|Irmã Maria Arcadie|||Costa e Silva|João Pessoa|2507507|PB|Paraíba|25|-7.1826548|-34.8982313
58083140|Rua|da Exportação|||Indústrias|João Pessoa|2507507|PB|Paraíba|25|-7.1764352|-34.9160860
58090300|Rua|Hercília de Oliveira Sampaio|||Alto do Mateus|João Pessoa|2507507|PB|Paraíba|25|-7.1415322|-34.9145129
58090400|Conjunto|Governador Ivan Bichara|||Alto do Mateus|João Pessoa|2507507|PB|Paraíba|25|-7.1194958|-34.8450118
58101055|Rua|Santa Luzia|||Monte Castelo|Cabedelo|2503209|PB|Paraíba|25|-7.1014191|-34.8712017
58103743|Rua|Sol Nascente|||Jardim Camboinha|Cabedelo|2503209|PB|Paraíba|25|-7.0320834|-34.8495896
58105440|Rua|Porto Cabedelo|||Recanto do Poço|Cabedelo|2503209|PB|Paraíba|25|-7.0248622|-34.8465379
58108256|Rua|Jesus de Nazaré|||Renascer|Cabedelo|2503209|PB|Paraíba|25|-7.0258948|-34.8424062
58300750|Rua|Carneiro|||Vila Tibiri|Santa Rita|2513703|PB|Paraíba|25|-7.1344142|-34.9793626
58301425|Rua|Santa Catarina|||Popular|Santa Rita|2513703|PB|Paraíba|25|-7.1360867|-34.9806774
58302525|Rua|Vagner Jeferson|||Municípios|Santa Rita|2513703|PB|Paraíba|25|-7.1622614|-34.9806553
58303249|Rua|Celi Mare Batista|||Municípios|Santa Rita|2513703|PB|Paraíba|25|-7.1358680|-34.9662353
58307330|Rua|Carolina Machado|||Tambay|Bayeux|2501807|PB|Paraíba|25|-7.1259921|-34.9391657
58309708|Rua|Irmã Sarah|||Mário Andreazza|Bayeux|2501807|PB|Paraíba|25|-7.1465813|-34.9280275
58400403|Avenida|Jornalista Assis Chateaubriand|||São José|Campina Grande|2504009|PB|Paraíba|25|-7.2223667|-35.8734667
58401000|Rua|Manoel Leite Cavalcante|||Palmeira|Campina Grande|2504009|PB|Paraíba|25|-7.1986848|-35.8959945
58406135|Rua|Afonso Agra Filho|||Castelo Branco|Campina Grande|2504009|PB|Paraíba|25|-7.2130636|-35.8696068
58407293|Rua|Ana Moreira|||José Pinheiro|Campina Grande|2504009|PB|Paraíba|25|-7.2235341|-35.8674771
58410308|Rua|Curemas|||Catolé|Campina Grande|2504009|PB|Paraíba|25|-7.2317842|-35.8785139
58410813|Rua|Edmundo Pereira de Farias|||Sandra Cavalcante|Campina Grande|2504009|PB|Paraíba|25|-7.2223667|-35.8734667
58416170|Rua|Almirante Barroso|||Quarenta|Campina Grande|2504009|PB|Paraíba|25|-7.2399602|-35.9001871
58416215|Rua|Manoel Quirino|||Quarenta|Campina Grande|2504009|PB|Paraíba|25|-7.2303280|-35.8962242
58419255|Rua|João Nogueira de Arruda|(Condominio Serra da Borborema)||Velame|Campina Grande|2504009|PB|Paraíba|25|-7.2223667|-35.8734667
58421345|Rua|Jovino Nepomuceno|||Acácio Figueiredo|Campina Grande|2504009|PB|Paraíba|25|-7.2223667|-35.8734667
58423218|Rua|Doutor Luciano de França Sodré|||Três Irmãs|Campina Grande|2504009|PB|Paraíba|25|-7.2223667|-35.8734667
58423323|Rua|Maria Carolina de Amorim Pereira Zilli|||Três Irmãs|Campina Grande|2504009|PB|Paraíba|25|-7.2223667|-35.8734667
58430400|Rua|João Gomes|- até 298/299||Bodocongó|Campina Grande|2504009|PB|Paraíba|25|-7.2197083|-35.9167903
58432532|Rua|Francisco Alves Reis|||Malvinas|Campina Grande|2504009|PB|Paraíba|25|-7.2441205|-35.9185010
58433219|Rua|José Gomes Filho|||Malvinas|Campina Grande|2504009|PB|Paraíba|25|-7.2347929|-35.9230348
58434320|Rua|Luís Rodrigues de Albuquerque|||Serrotão|Campina Grande|2504009|PB|Paraíba|25|-7.2332765|-35.9322719
