id_bairro|bairro|id_cidade
16979|Jardim Porto Novo|9043
16980|Praia das Palmeiras|9043
16982|Rio do Ouro|9043
16983|Sumaré|9043
16986|Travessão|9043
17014|Jardim Ana Estela|9044
17016|Jardim Ângela Maria|9044
17029|Jardim dos Manacás|9044
17049|Jardim Planalto|9044
17081|Residencial Euroville|9044
17102|Vila Gobbi|9044
17117|Vila Mercês|9044
17150|Conjunto Habitacional Prefeito João Righini|9052
17153|Distrito Industrial Antônio Zácaro|9052
17181|Jardim Pedro Borgoni|9052
17213|Parque Residencial Agudo Romão|9052
17243|Água Espraiada (Caucaia do Alto)|9082
17251|Centro|9082
17252|Centro (Caucaia do Alto)|9082
17270|Granja Viana II|9082
17279|Jardim Barro Branco|9082
17313|Jardim Nova Vida|9082
17326|Jardim Sabiá|9082
17352|Parque Mirante da Mata|9082
17358|Parque São George|9082
17392|Jardim América|9087
17403|Retiro da Mantiqueira|9087
17416|Vila Doutor João Batista (Parte Baixa)|9087
17449|Jardim das Indústrias|9088
17451|Jardim São Francisco|9088
17460|Vila Caraguata|9088
17474|Vila São José|9088
17477|Casa Grande|9094
17478|Centro|9094
17482|Eldorado|9094
17517|Inamar|9094
17572|Serraria|9094
17574|Taboão|9094
17604|Vila Nogueira|9094
17630|Centro|9113
17643|Chácaras Lidia|9113
17658|Jardim do Colégio|9113
17663|Jardim de Lourdes|9113
17672|Jardim Fabiana|9113
17699|Jardim Pinheiros|9113
17712|Jardim Santo Antônio|9113
17716|Jardim São Marcos|9113
17725|Jardim Vista Alegre|9113
17751|Moinho Velho|9113
17763|Chácara Descansolândia|9138
17784|Jardim Cambiri|9138
17798|Jardim Figueiredo|9138
17823|Jardim Renata|9138
17832|Jardim São João|9138
17905|Vila São Paulo|9138
17927|Jardim Aeroporto III|9144
17961|Jardim Luiza|9144
17976|Jardim Paulista|9144
17977|Jardim Paulistano|9144
17981|Jardim Planalto|9144
18023|Parque das Esmeraldas|9144
18024|Parque do Castelo|9144
18025|Parque do Horto|9144
18029|Parque dos Pinhais|9144
18034|Parque Moema|9144
18035|Parque Mundo Novo|9144
18056|Prolongamento Jardim Ângela Rosa|9144
18061|Prolongamento Jardim Doutor Antônio Petráglia|9144
18092|Recreio Campo Belo|9144
18096|Residencial Moreira Júnior|9144
18110|Vila Aparecida|9144
18189|Jardim Constância|9145
18200|Jardim Nossa Senhora Aparecida|9145
18210|Jardim Rogerio Levorin|9145
18245|Residencial São Luis|9145
18275|Glebas|9146
18287|Jardim Luciana|9146
18321|Vila Ida|9146
18358|Bosque dos Ipês|9177
18360|Campo do Galvão|9177
18413|Pedregulho|9177
18425|Rocinha|9177
18433|Jardim Tamandaré|9177
18440|Vila Comendador Rodrigues Alves|9177
18457|Acapulco|9182
18514|Sítio Paecara (Vicente de Carvalho)|9182
18542|Cidade Brasil|9183
18543|Cidade Industrial Satélite de São Paulo|9183
18551|Cidade Seródio|9183
18552|Cidade Soberana|9183
18554|Cidade Tupinambá|9183
18579|Jardim Anny|9183
18589|Jardim Bela Vista|9183
18591|Jardim Betel|9183
18592|Jardim Bom Clima|9183
18604|Jardim Cristina|9183
18611|Jardim dos Pimentas|9183
18617|Jardim Dona Meri|9183
18626|Jardim Fátima|9183
18627|Jardim Ferrão|9183
18631|Jardim Fortaleza|9183
18649|Jardim Jade|9183
18655|Jardim Leblon|9183
18658|Jardim Lenize|9183
18667|Jardim Marilena|9183
18674|Jardim Munhoz|9183
18685|Jardim Ottawa|9183
18689|Jardim Paulista|9183
18693|Jardim Presidente Dutra|9183
18700|Jardim Rosana|9183
18712|Jardim Santa Mena|9183
18719|Jardim São Domingos|9183
18720|Jardim São Francisco|9183
18729|Jardim São Paulo|9183
18754|Macedo|9183
18756|Parque Continental|9183
18767|Parque Santos Dumont|9183
18772|Jardim Ponte Alta I|9183
18773|Ponte Grande|9183
18777|Recreio São Jorge|9183
18785|Vila Adelaide Perella|9183
18794|Vila Augusta|9183
18804|Vila Capitão Rabelo|9183
18811|Vila da Fábrica|9183
18824|Vila Flora|9183
18825|Vila Flórida|9183
18863|Vila Nova Bonsucesso|9183
18869|Vila Pedro Moreira|9183
18896|Vila São Paulo|9183
18929|Jardim Boa Vista|9189
18931|Jardim Carmen Cristina|9189
18947|Jardim Nossa Senhora Auxiliadora|9189
18961|Jardim Santa Emília|9189
18964|Jardim Santa Izabel|9189
19003|Chácara Polaris|9216
19011|Colinas do Mosteiro de Itaici|9216
19053|Jardim Morada do Sol|9216
19084|Jardim Tancredo Neves|9216
19148|Vila Furlan|9216
19155|Vila Maria Helena|9216
19221|Jardim Sampaio|9239
19223|Jardim Santa Júlia|9239
19234|Olaria|9239
19237|Parque Jandaia|9239
19244|Potuverá|9239
19265|Jardim Bela Vista|9240
19279|Jardim Marabá|9240
19285|Jardim Nova Era|9240
19297|Tupy|9240
19298|Vale San Fernando|9240
19349|Vila Prado|9240
19353|Vila Regina|9240
19373|Centro|9242
19416|Vila Aparecida|9242
19454|Conjunto Habitacional - Setor A|9243
19497|Jardim Rosemary|9243
19516|Parque Mira Flores|9243
19524|São João|9243
19590|Nova Itapira|9244
19592|Parque Fortaleza|9244
19611|Vila Santa Marta|9244
19612|Vila Vieira|9244
19616|Campo da Venda|9250
19642|Jardim do Algarve|9250
19644|Jardim Altos de Itaquá|9250
19694|Jardim Paineira|9250
19704|Jardim São Jerônimo|9250
19709|Jardim Valparaíso|9250
19718|Parque Nossa Senhora das Graças|9250
19720|Parque Piratininga|9250
19726|Parque Residencial Scaffid II|9250
19780|Vila Virgínia|9250
19806|Jardim de Lucca|9254
19820|Jardim México|9254
19842|Jardim Virgínia|9254
19844|Loteamento Caminhos do Sol|9254
19851|Nova Itatiba|9254
19869|Bairro da Ponte|9254
19876|Recanto dos Pássaros|9254
19887|Vila Brasileira|9254
19896|Vila Penteado|9254
19907|Brasil|9260
19922|Cidade Nova II|9260
19925|Cruz das Almas|9260
19928|Jardim Aeroporto I|9260
19951|Liberdade|9260
19959|Parque Residencial Guitti|9260
20001|Conjunto Habitacional Hugo Lacorte Vitalle II|9265
20102|Cidade Salvador|9267
20140|Jardim Emília|9267
20199|Parque Itamarati|9267
20214|Rio Abaixo|9267
20260|Jardim Alvorada|9277
20274|Jardim Gabriela I|9277
20283|Jardim Nossa Senhora de Fátima|9277
20293|Jardim Sol Nascente|9277
20328|Vila São Nicolau|9277
20347|Jardim América|9285
20348|Jardim Ana Carolina|9285
20361|Jardim das Paineiras|9285
20374|Jardim Nova Jaú|9285
20376|Jardim Odete|9285
20382|Jardim Pedro Ometto|9285
20426|Vila Sampaio Bueno|9285
20439|Bela Vista|9295
20512|Jardim das Tulipas|9295
20544|Jardim Pacaembu|9295
20560|Jardim Santa Gertrudes|9295
20576|Jardim Tamoio|9295
20613|Ponte de São João|9295
20618|Retiro|9295
20633|Vila Aparecida|9295
20692|Vila Nova Esperia|9295
20709|Vila Salermo|9295
20716|Vila São João Batista|9295
20734|Barra Funda|9315
20738|Cidade Jardim|9315
20754|Jardim Amália|9315
20784|Jardim São José|9315
20861|Núcleo Habitacional Luis Zillo|9316
20888|Vila São Judas Tadeu|9316
20891|Centro|9317
20952|Jardim Laranjeiras|9317
20963|Jardim Nereide|9317
21001|Jardim Santa Eulália|9317
21011|Jardim São Manoel|9317
21017|Jardim Senador Vergueiro|9317
21046|Residencial Antônio Brigato|9317
21072|Vila Mathias|9317
21073|Vila Nova|9317
21099|Centro|9319
21108|Jardim Aeroporto|9319
21113|Jardim Ariano|9319
21125|Jardim Linense|9319
21156|Parque Xingu|9319
21163|Residencial Jardim do Sol|9319
21169|Vila Alta|9319
21180|Vila Ester|9319
21190|Vila Paulista|9319
21198|Vila São José|9319
21203|Centro|9321
21205|Cruz|9321
21216|Nova Lorena|9321
21219|Parque Mondesir|9321
21266|César de Almeida|9348
21277|Distrito Industrial|9348
21332|Jardim Marília|9348
21334|Jardim Morumbi|9348
21343|Jardim Polyana|9348
21344|Jardim Portal do Sol|9348
21348|Jardim Santa Antonieta|9348
21375|Núcleo Habitacional Castelo Branco|9348
21390|Palmital|9348
21445|Vila Operária Alimentação I|9348
21449|Alto|9354
21461|Jardim Ballista|9354
21463|Jardim Buscardi|9354
21484|Nova Matão|9354
21508|Jardim Bela Vista|9355
21511|Jardim Camila|9355
21534|Jardim Paulista|9355
21554|Jardim Zaira|9355
21555|Matriz|9355
21559|Parque das Américas|9355
21580|Vila Mercedes|9355
21592|Brás|9368
21617|Jardim Santa Cecília|9368
21624|Núcleo Habitacional Nenê Pereira Lima|9368
21635|Alto Ipiranga|9369
21637|Braz Cubas|9369
21639|Centro|9369
21641|Cézar de Souza|9369
21665|Jardim Camila|9369
21678|Jardim Layr|9369
21679|Jardim Marica|9369
21699|Jardim São Pedro|9369
21713|Parque Ponte Grande|9369
21740|Vila Industrial|9369
21749|Vila Mogilar|9369
21752|Vila Nova Aparecida|9369
21791|Arruamento Primavera|9370
21834|Jardim Ipê I|9370
21836|Jardim Ipê III|9370
21841|Jardim Jacira|9370
21861|Jardim Santa Terezinha|9370
21878|Loteamento Cidade Nova Mogi-Guaçu|9370
21899|Vila Maria|9370
21916|Centro|9371
21929|Jardim Bi-Centenário|9371
21997|Vila Bianchi|9371
22015|Centro|9432
22023|Metalúrgicos|9432
22030|Adalgisa|9432
22040|Bela Vista|9432
22061|Conceição|9432
22062|Jardim D'Abril|9432
22118|Novo Osasco|9432
22123|Padroeira|9432
22141|Santo Antônio|9432
22170|Munhoz Júnior|9432
22184|km 18|9432
22187|Rochdale|9432
22225|Vila Menck|9432
22259|Vila Yara|9432
22260|Vila Yolanda|9432
22261|Centro|9435
22271|Conjunto Habitacional Orlando Quagliato|9435
22283|Jardim Anchieta|9435
22321|Jardim São Domingos|9435
22348|Vila Christoni|9435
22372|Vila São Silvestre|9435
22383|Centro|9485
22430|Jardim Santa Luzia|9485
22498|Alemães|9493
22502|Campestre|9493
22512|Dois Córregos|9493
22528|Jardim Alvorada|9493
22544|Jardim Elite|9493
22550|Jardim Glória|9493
22555|Jardim Irapuã|9493
22577|Jardim Residencial Javary I|9493
22602|Morumbi|9493
22626|Piracicamirim|9493
22633|Santa Rita|9493
22659|Centro|9501
22660|Cidade Jardim|9501
22720|Vila São Pedro|9501
22721|Vila Steola|9501
22725|Calmon Viana|9508
22735|Jardim Áurea|9508
22757|Jardim Obelisco|9508
22765|Jardim Ruth|9508
22801|Vila Ibar|9508
22807|Vila Lúcia|9508
22844|Canto do Forte|9527
22845|Cidade da Criança|9527
22846|Ocian|9527
22851|Glória|9527
22876|Solemar|9527
22892|Vila Sônia|9527
22899|Brasil Novo|9532
22916|Conjunto Habitacional Ana Jacinta|9532
22919|Conjunto Habitacional Jardim Humberto Salvador|9532
22942|Jardim Cobral|9532
22970|Jardim Novo Bongiovani|9532
22987|Jardim Santa Fé|9532
22988|Jardim Santa Filomena|9532
22990|Jardim Santa Mônica|9532
23026|Parque Residencial Damha|9532
23048|Vila Angélica|9532
23097|Vila Mathilde Vieira|9532
23132|Centro|9559
23274|Adelino Simioni|9560
23275|Alto da Boa Vista|9560
23279|Campos Elíseos|9560
23303|Independência|9560
23334|Jardim Jandaia|9560
23338|Jardim José Sampaio Júnior|9560
23344|Jardim Marchesi|9560
23358|Jardim Recreio|9560
23385|Parque Ribeirão Preto|9560
23413|Vila Carvalho|9560
23421|Vila Mariana|9560
23445|Conjunto Residencial Vila Verde|9566
23471|Jardim Floridiana|9566
23505|Jardim São Paulo|9566
23526|Residencial Florença|9566
23540|Vila Indaiá|9566
23552|Bela Vista|9587
23603|Jardim Santa Cruz|9587
23614|Jardim Três Marias|9587
23640|Centro|9595
23646|Cidade Nova II|9595
23648|Conjunto Habitacional Francisco de Cillo (INOCOOP)|9595
23649|Conjunto Habitacional Roberto Romano|9595
23650|Conjunto Habitacional Trabalhadores|9595
23671|Jardim das Orquídeas|9595
23693|Jardim Pérola|9595
23694|Jardim Primavera|9595
23700|Parque Residencial Santa Inês|9595
23701|Jardim Santa Rita de Cássia|9595
23705|Jardim São Luiz|9595
23711|Loteamento Industrial|9595
23718|Parque Olaria|9595
23759|Vila Pires|9595
23783|Cidade São Jorge|9625
23796|Jardim Alzira Franco|9625
23847|Jardim Stella|9625
23850|Jardim Utinga|9625
23852|Paraíso|9625
23873|Jardim Club de Campo|9625
23879|Santa Terezinha|9625
23887|Utinga|9625
23894|Vila Alto de Santo André|9625
23913|Vila Floresta|9625
23915|Vila Gilda|9625
23919|Vila Guiomar|9625
23929|Vila Linda|9625
23931|Vila Lutécia|9625
23937|Vila Metalúrgica|9625
23962|Alemoa|9636
23963|Aparecida|9636
23966|Boqueirão|9636
23970|Centro|9636
23972|Chico de Paula|9636
23977|Gonzaga|9636
23978|Jabaquara|9636
23993|Morro São Bento|9636
24004|Ponta da Praia|9636
24014|Vila Nova|9636
24020|Anchieta|9640
24025|Batistini|9640
24028|Dos Casa|9640
24079|Demarchi|9640
24081|Ferrazópolis|9640
24185|Jordanópolis|9640
24188|Montanhão|9640
24212|Planalto|9640
24215|Rio Grande|9640
24218|Rudge Ramos|9640
24228|Taboão|9640
24282|Vila Gonçalves|9640
24379|Barcelona|9642
24380|Boa Vista|9642
24382|Cerâmica|9642
24383|Fundação|9642
24385|Mauá|9642
24402|Centro|9643
24456|Jardim Maracanã|9643
24459|Jardim Mercedes|9643
24460|Jardim Munique|9643
24464|CEAT|9643
24503|Núcleo Residencial Castelo Branco|9643
24532|Residencial Samambaia|9643
24625|Jardim Novo Horizonte|9647
24635|Jardim Santa Rita|9647
24699|Vila Valentin|9647
24709|Centro|9659
24760|Jardim Francisco Fernandes|9659
24764|Jardim Itapema|9659
24780|Jardim Nazareth|9659
24788|Jardim Paraíso|9659
24789|Jardim Paulista|9659
24794|Jardim Residencial Vetorasso|9659
24797|Jardim Santa Catarina|9659
24844|Parque Residencial Dom Lafaiete Libânio|9659
24852|Residencial Ana Célia|9659
24865|Santos Dumont|9659
24907|Vila Nossa Senhora da Paz|9659
24939|Bosque dos Eucaliptos|9660
24945|Campos de São José|9660
24954|Chácaras Reunidas|9660
24958|Cidade Vista Verde|9660
24964|Conjunto Residencial Dom Pedro I|9660
25014|Jardim das Cerejeiras|9660
25079|Jardim São Dimas|9660
25085|Jardim Satélite|9660
25106|Parque Industrial|9660
25135|Urbanova|9660
25179|Vila Maria|9660
25206|Vila São Bento|9660
25220|Água Fria|9668
25226|Alto de Pinheiros|9668
25229|Americanópolis|9668
25243|Bela Vista|9668
25258|Cambuci|9668
25264|Cangaíba|9668
25270|Carandiru|9668
25273|Casa Verde|9668
25274|Casa Verde Alta|9668
25278|Caxingui|9668
25279|Centro|9668
25280|Cerqueira César|9668
25282|Chácara Belenzinho|9668
25315|Chácara Santana|9668
25331|Cidade Antônio Estevão de Carvalho|9668
25345|Cidade Líder|9668
25347|Cidade Monções|9668
25352|Cidade Nova Heliópolis|9668
25353|Cidade Nova São Miguel|9668
25354|Cidade Patriarca|9668
25360|Cidade Satélite Santa Bárbara|9668
25362|Cidade Vargas|9668
25364|City América|9668
25374|Conjunto Habitacional Barro Branco II|9668
25376|Conjunto Habitacional Brigadeiro Faria Lima|9668
25386|Conjunto Habitacional Marechal Mascarenhas de Mora|9668
25399|Conjunto Promorar Estrada da Parada|9668
25400|Conjunto Promorar Raposo Tavares|9668
25410|Conjunto Residencial Jardim Canaã|9668
25411|Conjunto Residencial José Bonifácio|9668
25422|Consolação|9668
25430|Engenheiro Goulart|9668
25434|Estância Jaraguá|9668
25458|Ibirapuera|9668
25460|Imirim|9668
25461|Indianópolis|9668
25464|Ipiranga|9668
25465|Itaberaba|9668
25467|Itaim Bibi|9668
25473|Jaguaré|9668
25474|Jaraguá|9668
25476|Jardim Adelfiore|9668
25550|Jardim Boa Vista (Zona Oeste)|9668
25554|Jardim Bonfiglioli|9668
25559|Jardim Brasil (Zona Norte)|9668
25560|Jardim Brasília (Zona Leste)|9668
25567|Jardim Caguassu|9668
25594|Jardim Centenário|9668
25598|Jardim Cibele|9668
25604|Jardim Clarice|9668
25610|Jardim Coimbra|9668
25618|Jardim Consórcio|9668
25633|Jardim da Glória|9668
25641|Jardim das Camélias|9668
25647|Jardim das Oliveiras|9668
25665|Jardim do Colégio|9668
25677|Jardim Donária|9668
25690|Jardim Dracena|9668
25712|Jardim Esmeralda|9668
25723|Jardim Fernandes|9668
25753|Jardim Guarapiranga|9668
25762|Jardim Helena|9668
25786|Jardim Imperador (Zona Leste)|9668
25789|Jardim Indaiá|9668
25790|Jardim Independência|9668
25795|Jardim Iporã|9668
25800|Jardim Íris|9668
25810|Jardim Itapura|9668
25817|Jardim Jabaquara|9668
25820|Jardim Japão|9668
25895|Jardim Maria Estela|9668
25906|Jardim Marília|9668
25912|Jardim Maristela|9668
25928|Jardim Miriam|9668
25967|Jardim Nordeste|9668
25970|Jardim Nossa Senhora do Carmo|9668
25978|Jardim Novo Carrão|9668
25982|Jardim Novo Santo Amaro|9668
25987|Jardim Ondina|9668
25999|Jardim Paraguaçu|9668
26011|Jardim da Pedreira|9668
26016|Jardim Peri Novo|9668
26020|Jardim Petrópolis|9668
26026|Jardim Piracuama|9668
26028|Jardim Piratininga|9668
26030|Jardim Planalto|9668
26041|Jardim Progresso|9668
26057|Jardim Reimberg|9668
26065|Jardim Rio Pequeno|9668
26077|Jardim Rosina|9668
26108|Jardim Santa Lucrécia|9668
26111|Jardim Santa Margarida|9668
26112|Jardim Santa Maria|9668
26115|Jardim Santa Terezinha (Zona Leste)|9668
26125|Jardim Santo Elias|9668
26131|Jardim São Bernardo|9668
26137|Jardim São Gabriel|9668
26140|Jardim São João (São Rafael)|9668
26144|Jardim São Judas Tadeu|9668
26146|Jardim São Luís|9668
26170|Jardim Selma|9668
26178|Jardim Soares|9668
26190|Jardim Taboão|9668
26193|Jardim Tanay|9668
26203|Jardim Thomaz|9668
26248|Jardim Vitória Régia|9668
26251|Jardim Wilma Flor|9668
26259|Jurubatuba|9668
26262|Lapa de Baixo|9668
26263|Lauzane Paulista|9668
26265|Limão|9668
26266|Limoeiro|9668
26274|Mirandópolis|9668
26276|Mooca|9668
26290|Parada Inglesa|9668
26301|Parque América|9668
26313|Parque Bristol|9668
26314|Parque Casa de Pedra|9668
26320|Parque Continental|9668
26323|Parque da Mooca|9668
26356|Parque Ipê|9668
26363|Parque Ligia|9668
26364|Parque Luis Mucciolo|9668
26366|Parque Mandaqui|9668
26371|Parque Maria Luiza|9668
26379|Parque Novo Mundo|9668
26384|Parque Paulistano|9668
26391|Parque Ramos Freitas|9668
26398|Parque Residencial dos Lagos|9668
26399|Parque Residencial Julia|9668
26406|Parque Santa Cecília|9668
26412|Parque Santo Antônio|9668
26414|Parque São Domingos|9668
26420|Parque São Luís|9668
26424|Parque Savoy City|9668
26426|Parque Sonia|9668
26437|Pedreira|9668
26442|Pinheiros|9668
26447|Planalto Paulista|9668
26459|Quinta da Paineira|9668
26491|Santo Amaro|9668
26497|São Miguel Paulista|9668
26500|Saúde|9668
26525|Sumaré|9668
26526|Sumarezinho|9668
26527|Super Quadra Morumbi|9668
26533|Tremembé|9668
26542|Várzea de Baixo|9668
26545|Vila Acre|9668
26550|Vila Aimoré|9668
26554|Vila Albertina|9668
26556|Vila Almeida|9668
26559|Vila Alzira|9668
26571|Vila Andrade|9668
26578|Vila Antônio|9668
26586|Vila Aricanduva|9668
26596|Vila Bancária Munhoz|9668
26600|Vila Barreto|9668
26604|Vila Beatriz|9668
26623|Vila Brasílio Machado|9668
26637|Vila Campo Grande|9668
26647|Vila Carmosina|9668
26649|Vila Carrão|9668
26662|Vila Chica Luisa|9668
26669|Vila Clementino|9668
26686|Vila Curuçá|9668
26691|Vila Dalva|9668
26701|Vila Divina Pastora|9668
26716|Vila dos Palmares|9668
26736|Vila Esperança|9668
26739|Vila Fachini|9668
26744|Vila Fernandes|9668
26750|Vila Formosa|9668
26761|Vila Gertrudes|9668
26766|Vila Gomes Cardim|9668
26777|Vila Guilhermina|9668
26779|Vila Gustavo|9668
26782|Vila Hebe|9668
26795|Vila Indiana|9668
26796|Vila Industrial|9668
26807|Vila Isolina Mazzei|9668
26830|Vila Leopoldina|9668
26839|Vila Madalena|9668
26851|Vila Maria Alta|9668
26852|Jardim Maria Augusta|9668
26853|Vila Maria Baixa|9668
26858|Vila Mariana|9668
26865|Vila Mascote|9668
26867|Vila Matilde|9668
26869|Vila Medeiros|9668
26878|Vila Miriam|9668
26882|Vila Moinho Velho|9668
26886|Vila Moraes|9668
26938|Vila Oratório|9668
26941|Vila Paranaguá|9668
26954|Vila Pereira Cerca|9668
26969|Vila Portuguesa|9668
26996|Vila Romana|9668
26998|Vila Romero|9668
27001|Vila Rosaria|9668
27006|Vila Sabrina|9668
27010|Vila Santa Clara|9668
27015|Vila Santa Inês|9668
27026|Vila Santo Estéfano|9668
27034|Vila São Geraldo|9668
27038|Vila São Nicolau|9668
27039|Vila São Paulo|9668
27053|Vila Simone|9668
27062|Vila Sônia|9668
27073|Vila Tolstoi|9668
27088|Vila Yara|9668
27126|Jardim Tanzi|9671
27145|Vila Junqueira|9671
27161|Taboão|9671
27165|Catiapoa|9678
27170|Esplanada dos Barreiros|9678
27186|Parque Continental|9678
27189|Parque São Vicente|9678
27197|Vila Margarida|9678
27202|Jardim Irmã Dolores|9678
27204|Vila Valença|9678
27241|Jardim Jamaica|9686
27246|Jardim Primeiro de Maio|9686
27248|Jardim Recreio dos Bandeirantes|9686
27251|Jardim São Sebastião|9686
27258|Parque Residencial Francisco Paschoal|9686
27259|São João|9686
27261|Vila Industrial|9686
27268|Aparecida|9696
27276|Caputera|9696
27278|Central Parque Sorocaba|9696
27279|Centro|9696
27307|Iporanga|9696
27418|Jardim Leandro Dromani|9696
27436|Jardim Maria do Carmo|9696
27464|Jardim Nova Manchester|9696
27531|Jardim São Guilherme|9696
27578|Parque das Laranjeiras|9696
27584|Parque São Bento|9696
27587|Parque Vitória Régia|9696
27619|Vila Aeroporto|9696
27635|Vila Augusta|9696
27639|Vila Barão|9696
27691|Vila Guimarães|9696
27701|Vila Jardini|9696
27704|Vila João Romão|9696
27820|Jardim Amélia|9700
27824|Jardim Bom Retiro (Nova Veneza)|9700
27833|Jardim das Oliveiras (Nova Veneza)|9700
27843|Jardim Ipiranga (Nova Veneza)|9700
27868|Jardim Paulistano|9700
27888|Jardim Santa Terezinha (Nova Veneza)|9700
27900|Jardim Viel|9700
27908|Parque Dante Marmirolli|9700
27960|Cidade Miguel Badra (Gleba 02)|9703
27981|Conjunto Residencial Irai|9703
27983|Estância Angelina|9703
27991|Jardim Altos de Suzano|9703
28043|Jardim Nova América|9703
28052|Jardim Residencial Suzano|9703
28064|Jardim São Luís|9703
28115|Vila Amorim|9703
28124|Vila Colorado|9703
28127|Vila Figueira|9703
28147|Vila Santana|9703
28183|Jardim Irapua|9707
28207|Jardim Saint Moritz|9707
28216|Jardim São Luiz|9707
28224|Jardim Sílvio Sampaio|9707
28243|Parque Monte Alegre|9707
28244|Parque Pinheiros|9707
28246|Parque Santos Dumont|9707
28264|Centro|9725
28267|Chácara Junqueira|9725
28291|Jardim Novo Horizonte|9725
28297|Jardim Rosa Garcia|9725
28349|Vila São Paulo|9725
28360|Campos Elíseos|9726
28478|Parque Santo Antônio|9726
28481|Parque São Luís|9726
28482|Parque Senhor do Bonfim|9726
28516|Vila Iapi|9726
28541|Centro|9748
28543|Conjunto Habitacional Antônio Pereira Gaspar|9748
28576|Parque Bela Vista|9748
28592|Vila Abarca|9748
28693|Jardim Santa Rosa|9768
28729|Vale Verde|9768
28734|Vila Capuava|9768
28752|Vila Olivo|9768
28777|Cidade Nova II|9775
28781|Jardim América|9775
28803|Jardim São Gonçalo|9775
28822|Vila Marajó|9775
28823|Jardim Paraíso|9775
28826|Vila Santa Terezinha|9775
28885|Parque Jataí|9788
28888|Parque Santa Márcia|9788
28914|Vila Pedroso|9788
28916|Vila Rodrigues|9788
28920|Vila Vasques|9788
28921|Vila Votocel|9788
28981|Propovo|9789
28999|São João|9805
29001|Bairro da Cimba|9805
29034|Loteamento Martins Jorge|9805
29035|Loteamento Nova Araguaína|9805
29036|Loteamento Pampulha|9805
29042|Loteamento São Francisco|9805
29081|Vila Couto Magalhães|9805
29096|Jardim das Palmeiras|9862
29109|Parque Residencial Nova Fronteira|9862
29126|Setor União V|9862
29127|Shangri-Lá|9862
29132|Vila Iris|9862
29165|Palos Verdes|9082
29298|Oitis|2980
29299|Arvoredo II|2980
29311|Jardim Cipreste|9625
29320|Quississana|6656
29326|Colônia Murici|6656
29361|Jardim Canguru|4141
29373|Jardim Colorado|4141
29409|Vila Iolanda II|9668
29410|Jardim Angélica|9044
29417|Jardim Paineiras I|5780
29426|Loteamento Residencial Miguel Sochacki|5780
29462|Jardim Eli Forte|2174
29468|Vale Verde|9088
29484|Agulha (Icoaraci)|4565
29500|Sítio do Rosário|9622
29507|Engenho Novo|9622
29561|Colinas da Anhangüera|9622
29579|Tamboré|9622
29592|Itaim Mirim|9622
29596|Refúgio dos Bandeirantes|9622
29658|Alto do Cabrito|988
29659|Tenoné|4565
29703|Pratinha (Icoaraci)|4565
29911|Tapanã (Icoaraci)|4565
29913|Parquelândia|1347
29924|Cidade Continental-Setor África|2028
29925|Cidade Continental-Setor Europa|2028
29927|Cidade Continental-Setor Ásia|2028
29967|Capão do Gama|4347
29975|Jardim Primavera|4347
29987|Cabanagem|4565
29995|Vereda|3689
30014|Alvorada|8419
30015|Monte Verde|3689
30018|Popular|4347
30020|Residencial Cerconi|9183
30063|Bosque da Saúde II|4347
30121|CPA II|4347
30122|Ouro Fino|4347
30123|CPA III|4347
30124|CPA IV|4347
30142|Parque Continental II|9183
30145|Jardim Leblon|4347
30148|Jardim Novo Horizonte|4347
30161|Jardim Ana Lúcia|9315
30216|Funcionários|4017
30233|Residencial Esperança|9005
30243|Jardim Paris|6308
30293|Praeirinho|4347
30312|Residencial Professora Marieta|6268
30340|Granja Carneiro Viana|9082
30346|João Crevelaro|8969
30352|Alto Colinas|8969
30362|Padre Ulrico|6094
30383|São João Del Rey|4347
30428|Vila Paulista I|9668
30433|Parque Nova Esperança I|4347
30474|Aldeinha|9239
30508|Nova Santa Marta|8087
30563|Cidade Miguel Badra|9703
30573|Jardim Fontalis|9668
30581|Morada do Paraty|4462
30589|Castanheira|7352
30593|Sertão do Maruim|8700
30674|Jardim dos Ipês|9703
30680|Cidade Natal|4462
30681|Parque Residencial Agudo Romão II|9052
30687|Loteamento Cidade Jardim|9052
30698|Habiteto - Ana Paula Eleutério|9696
30706|Mário Quintana|7994
30721|Zona de Expansão (Aruana)|8770
30726|Jardim Shangri-la A|6268
30728|Alto das Pombas|988
30736|Centro|8924
30738|Região Central|9013
30788|Recanto Pereira|9622
30832|Km 5|8101
30847|Parque Bela Vista|988
30851|Residencial Paulistano|8886
30880|Parque Residencial Gilberto Filgueiras II|8933
30895|Residencial Nova Flórida|8961
30898|Residencial Village Campo Novo|8961
30903|Planalto|7221
30915|Jardim das Margaridas|988
30918|Gapara|2587
30919|Quadras Econômicas Lúcio Costa (Guará)|1778
30928|Vila Bispo de Maura|3689
30929|Verônica|3689
30937|Jardins Madri|2174
30953|Machado|988
30957|Cruz de Malta|8525
30959|Parque Florença|9700
30976|Jardim Progresso|9560
30993|Residencial Acácias|4462
31016|Conjunto Habitacional Joaquim Vernini|8989
31037|da Graça|9082
31038|Vila Embratel|2587
31040|Universidade|307
31043|São Benedito|2048
31047|Imboassica|6962
31102|Bela Vista II|3986
31109|Darcy Ribeiro|2980
31111|Jardim Guanabara|1347
31128|Santo Amaro|3448
31152|Nova Esperança|3229
31153|Primeiro de Maio|3229
31217|Residencial Lagoa|2762
31221|Bandeirinhas|2762
